Id,source,SalePrice,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath
216,train,134450,3,3,HdBoard,HdBoard,3,2,1,CBlock,6,-0.120158152,1,3,Attchd,1957,-0.52318803,1
217,train,210000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.051648837,1,3,Attchd,2004,-0.127970982,2
218,train,107000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.22065157,1,3,Detchd,1940,-0.341388188,1
219,train,311500,4,4,VinylSd,VinylSd,0,3,2,CBlock,7,-0.194453067,1,3,Attchd,1939,0.895641171,1.5
220,train,167240,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.161949042,3,3,Attchd,2005,-0.499475007,2
221,train,204900,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.938544376,2,3,Attchd,2006,-0.005453697,2
222,train,2.00E+05,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.384833784,2,3,BuiltIn,2002,1.514155851,2.5
223,train,179900,3,3,VinylSd,VinylSd,3,3,1,CBlock,7,-0.18052277,2,3,Attchd,1975,0.101254905,2.5
224,train,97000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,0.478844594,1,3,Detchd,1989,-1.258291738,1
225,train,386250,3,5,VinylSd,VinylSd,0,5,1,PConc,7,2.299069993,3,3,Attchd,2003,1.761166506,2
226,train,112000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.89561132,1,3,Detchd,1991,-0.392766404,2.5
227,train,290000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.152142254,2,3,Attchd,1995,2.014105416,2.5
228,train,106000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.89561132,1,3,Detchd,1987,-1.015233254,1.5
229,train,125000,3,3,HdBoard,HdBoard,3,2,1,CBlock,7,-0.63557912,1,3,Detchd,1974,-1.163439647,1
230,train,192500,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.199096499,3,3,Attchd,2005,0.107183161,2
231,train,148000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.747021491,2,3,Attchd,1959,-0.60618361,1
232,train,403000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.565407715,3,3,Attchd,1995,2.555552771,2.5
233,train,94500,3,3,HdBoard,HdBoard,0,1,1,CBlock,7,-0.858463863,1,3,Attchd,1972,-1.015233254,1.5
234,train,128200,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.76559522,1,3,Attchd,1976,-1.199009181,1
235,train,216500,3,4,VinylSd,VinylSd,0,3,2,PConc,7,-0.152662177,3,3,BuiltIn,2002,0.907497683,2.5
236,train,89500,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1971,-1.015233254,1.5
237,train,185500,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.098083158,2,3,Attchd,2004,-0.171444857,2
238,train,194500,3,4,HdBoard,HdBoard,0,0,0,PConc,7,-0.073723831,2,3,Attchd,1993,0.480663271,2.5
239,train,318000,3,5,VinylSd,VinylSd,0,0,0,PConc,7,1.602555172,3,3,Attchd,2007,0.381859009,2
240,train,113000,3,3,VinylSd,VinylSd,3,4,1,CBlock,7,-1.174217248,1,3,Detchd,1949,-0.027190635,1.5
241,train,262500,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.286801786,2,3,Attchd,2008,0.128920099,2
242,train,110500,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-1.254339568,1
243,train,79000,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-0.561284206,1,2,Attchd,1940,-0.120066641,1
244,train,120000,3,3,Plywood,Plywood,0,3,1,CBlock,7,-0.858463863,2,3,Attchd,1980,-0.560733649,1.5
245,train,205000,3,4,VinylSd,VinylSd,0,2,2,PConc,7,-0.045863238,2,3,Attchd,1994,1.203910468,2.5
246,train,241500,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,7,0.608860694,3,3,Attchd,1988,0.733602182,2
247,train,137000,2,3,AsbShng,AsbShng,0,0,0,Stone,7,-0.152662177,1,1,Detchd,1910,0.844262955,2
248,train,140000,3,3,Wd Sdng,BrkFace,0,3,1,CBlock,7,-0.101584424,1,3,Attchd,1954,-0.248512182,1
249,train,180000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.125943751,2,3,Attchd,2003,0.330480793,2.5
250,train,277000,3,4,Wd Sdng,HdBoard,0,3,2,CBlock,7,-0.389477216,3,3,Attchd,1958,1.271097366,2
251,train,76500,1,3,Wd Sdng,Plywood,2,0,0,CBlock,4,-2.195772319,0,0,NoGarage,1894,-0.384862063,1
252,train,235000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.302394172,3,3,Attchd,2006,0.245509128,2
253,train,173000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.218812394,2,3,Attchd,2004,0.275150406,2.5
254,train,158000,3,3,HdBoard,HdBoard,3,0,0,CBlock,6,-0.760951788,2,3,Attchd,1964,-0.392766404,2
255,train,145000,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.83060327,2,3,Attchd,1957,-0.369053381,1
256,train,230000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.203739931,3,3,BuiltIn,1999,1.561581896,2.5
257,train,207500,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.929257511,2,3,Attchd,2003,0.449045907,2.5
258,train,220000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.868892893,2,3,Attchd,2006,0.204011338,2.5
259,train,231500,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.423123408,2,3,Attchd,2001,0.575515363,2.5
260,train,97000,3,3,BrkFace,BrkFace,0,0,0,PConc,7,-0.76559522,1,3,Detchd,1956,-1.222722204,1
261,train,176000,3,3,Wd Sdng,Wd Sdng,2,3,1,CBlock,7,1.909021693,1,3,Attchd,1991,-0.234679585,1
262,train,276000,3,4,CemntBd,CmentBd,0,4,1,PConc,7,1.834726779,3,3,BuiltIn,2007,2.120814019,2.5
263,train,151000,3,3,HdBoard,Plywood,2,3,1,CBlock,7,0.088796294,1,3,Attchd,1978,-0.570614075,1
264,train,130000,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,0.051648837,1,3,Detchd,1974,-0.365101211,1
265,train,73000,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,0.14451748,1,3,Detchd,1965,-1.455900262,1
266,train,175500,4,3,MetalSd,MetalSd,4,3,1,CBlock,7,0.478844594,3,3,Attchd,1981,-0.155636175,2
267,train,185000,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.278034845,3,3,Attchd,1997,0.020235411,2.5
268,train,179500,3,3,Wd Sdng,Wd Sdng,0,4,1,PConc,7,-1.081348605,1,3,Detchd,1939,1.365949458,2.5
269,train,120500,3,3,VinylSd,VinylSd,0,4,1,CBlock,7,2.094758978,3,5,Detchd,1966,-1.428235069,1
270,train,148000,4,3,HdBoard,HdBoard,4,2,1,CBlock,7,0.14451748,2,3,Attchd,1987,-0.766246514,1.5
271,train,266000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.693761725,2,3,Attchd,2006,0.865999893,2.5
272,train,241500,3,3,Plywood,Plywood,0,3,2,CBlock,4,-0.157305609,1,3,Attchd,1954,-0.272225205,1
273,train,290000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.919970647,3,3,Attchd,1999,1.520084106,2.5
274,train,139000,3,3,Wd Sdng,Wd Sdng,3,4,1,CBlock,6,-0.626292256,2,3,Attchd,1958,0.259341725,2
275,train,124500,3,3,HdBoard,ImStucc,0,0,0,CBlock,7,-0.969906234,1,3,Attchd,1982,-1.35314383,1
276,train,205000,4,4,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,0.924614079,1,3,Detchd,1978,0.093350565,2.5
277,train,201000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.464914297,3,3,Attchd,2003,0.117063587,2
278,train,141000,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,-0.338399463,1,3,Detchd,1951,-1.258291738,1
279,train,415298,3,5,CemntBd,CmentBd,0,5,1,PConc,7,1.203220008,3,3,Attchd,2007,1.225647406,2.5
280,train,192000,3,3,Plywood,Plywood,0,3,1,CBlock,7,0.149160912,3,3,Attchd,1977,1.030014967,2.5
281,train,228500,3,4,Plywood,Plywood,0,3,1,CBlock,7,0.474201162,3,3,Attchd,1989,0.950971558,2.5
282,train,185000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.460270865,3,3,Attchd,2006,-0.471809814,2
283,train,207500,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.711016201,2,3,Attchd,2008,-0.369053381,2
284,train,244600,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.974029743,3,3,Attchd,2008,-0.064736255,2
285,train,179200,3,4,Plywood,ImStucc,0,0,0,PConc,7,0.260603283,2,3,Attchd,1992,0.146704866,2
286,train,164700,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.255959851,2,3,Detchd,2006,-0.495522836,2.5
287,train,159000,3,3,Wd Sdng,Wd Sdng,4,4,1,CBlock,7,-0.152662177,2,3,Attchd,1962,0.460902419,1.5
288,train,88000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-1.27014825,1
289,train,122000,4,3,MetalSd,MetalSd,3,0,0,CBlock,7,-0.89561132,1,3,Detchd,1970,-1.18715267,1
290,train,153575,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-0.412694377,1,3,Detchd,2003,-0.207014392,1
291,train,233230,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.984978697,2,4,Attchd,2006,0.826478188,2.5
292,train,135900,2,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,0.425332885,2
293,train,131000,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,5,-0.890967888,1,3,Attchd,1949,0.425332885,1.5
294,train,235000,3,3,Plywood,Plywood,0,3,1,CBlock,7,0.307037605,3,3,Attchd,1977,1.50625151,2.5
295,train,167000,3,3,HdBoard,HdBoard,0,4,2,CBlock,7,-0.254817684,3,3,Attchd,1953,0.283054747,1
296,train,142500,3,3,HdBoard,HdBoard,4,0,0,CBlock,7,0.534565779,1,3,Detchd,1984,-0.98361589,1
297,train,152000,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,7,-0.886324455,1,3,Attchd,1950,0.113111417,1.5
298,train,239000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.478844594,2,3,Detchd,1997,0.88773683,2.5
299,train,175000,3,4,HdBoard,AsphShn,0,4,1,CBlock,7,0.307037605,1,3,Attchd,1968,0.478687186,2
300,train,158500,4,3,HdBoard,HdBoard,4,4,1,CBlock,7,-0.802742677,1,3,Attchd,1950,-0.68917919,1
301,train,157000,3,3,MetalSd,MetalSd,0,4,2,CBlock,7,-0.454485266,1,3,Attchd,1953,-0.325579506,1
302,train,267000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.975691833,3,3,BuiltIn,1998,1.87973162,2.5
303,train,205000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.718640975,2,3,Attchd,2001,0.079517968,2
304,train,149900,3,3,VinylSd,VinylSd,2,0,0,PConc,7,0.367402222,1,3,Attchd,1975,-1.199009181,1
305,train,295000,3,3,CemntBd,CmentBd,0,5,1,BrkTil,7,1.844013643,1,3,Attchd,2003,3.936836353,3
306,train,305900,3,4,CemntBd,CmentBd,0,0,0,PConc,7,1.927595421,3,3,Attchd,2004,0.986541092,2
307,train,225000,3,4,HdBoard,Plywood,0,3,1,CBlock,7,1.268228058,2,3,Attchd,1990,1.466729805,2.5
308,train,89500,2,3,MetalSd,MetalSd,3,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.187253539,1
309,train,82500,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.307037605,1,3,Detchd,1961,-1.264219994,1
310,train,360000,3,4,VinylSd,VinylSd,0,5,3,PConc,7,1.091777636,3,3,Attchd,2003,0.875880319,2
311,train,165600,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.24553082,3,3,Attchd,1993,0.000474558,2.5
312,train,132000,4,3,VinylSd,VinylSd,0,4,1,CBlock,7,-1.081348605,1,3,Detchd,1948,-1.044874533,1
313,train,119900,3,3,MetalSd,MetalSd,3,4,1,CBlock,7,-0.291965142,1,3,Detchd,1939,-0.756366088,1
314,train,375000,3,3,BrkFace,BrkFace,0,4,2,CBlock,7,0.186308369,2,3,Attchd,1965,1.057680161,2
315,train,178000,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,0.33954163,1,2,Detchd,1925,0.277126492,1.5
316,train,188500,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.189809634,3,3,Attchd,2004,-0.135875323,2.5
317,train,260000,3,4,CemntBd,CmentBd,4,3,1,CBlock,7,0.051648837,2,3,Attchd,1983,1.684099181,2.5
318,train,270000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.563745625,2,3,Attchd,2006,0.905521597,2.5
319,train,260000,3,4,HdBoard,HdBoard,0,3,1,PConc,7,0.850319165,2,3,Attchd,1993,2.263092156,2.5
320,train,187500,3,3,Plywood,Plywood,0,3,2,CBlock,7,0.534565779,1,3,Attchd,1980,-0.056831914,2
321,train,342643,3,3,VinylSd,VinylSd,0,0,0,PConc,7,1.704710679,2,3,Attchd,2006,2.164287894,3.5
322,train,354000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.853300507,3,3,BuiltIn,2004,1.911348984,2.5
323,train,301000,3,4,Plywood,Plywood,3,3,1,CBlock,7,0.478844594,3,3,Attchd,1987,2.429083316,2.5
324,train,126175,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,-1.174217248,1,2,Attchd,1955,-0.667442252,1
325,train,242000,4,4,Wd Sdng,Wd Sdng,0,4,1,CBlock,7,0.423123408,3,3,BuiltIn,1961,2.919152455,2.5
326,train,87000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.524136749,1,3,Detchd,1941,-1.378832938,1
327,train,324000,3,4,BrkFace,BrkFace,0,4,2,PConc,7,0.000571083,3,3,Attchd,1993,0.43126114,1.5
328,train,145250,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.839890134,2,3,Attchd,1960,-0.2327035,1.5
329,train,214500,3,3,Wd Sdng,Wd Shng,0,0,0,BrkTil,7,-0.148018745,1,3,Detchd,1930,1.251336514,2
330,train,78000,3,3,Wd Sdng,Wd Shng,2,0,0,PConc,7,-1.318163644,1,2,Detchd,1920,-0.61013578,1
331,train,119000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.561284206,1,3,Detchd,2002,0.449045907,2
332,train,139000,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.76559522,2,3,Attchd,1958,-0.878883373,1
333,train,284000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.890447964,2,3,Attchd,2003,0.253413469,2
334,train,207000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.051648837,2,3,Attchd,2004,-0.282105631,2
335,train,192000,3,3,VinylSd,VinylSd,0,3,2,PConc,7,-0.004072349,3,3,Attchd,1998,0.271198236,2.5
336,train,228950,3,3,Plywood,Plywood,0,4,2,CBlock,7,0.260603283,3,3,Attchd,1965,0.563658851,2
337,train,377426,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.943187808,3,3,Attchd,2005,0.832406444,2
338,train,214000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.27453358,2,3,Attchd,2002,0.069637542,2
339,train,202500,3,4,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.152662177,2,3,Attchd,1984,0.237604787,2
340,train,155000,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.816672973,1,3,Attchd,1958,-0.56468582,1
341,train,202900,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.194453067,3,3,Attchd,2002,0.80474125,2.5
342,train,82000,2,2,Wd Sdng,AsbShng,0,0,0,CBlock,7,-0.83060327,1,3,CarPort,1950,-1.303741699,1
343,train,87500,3,3,Stucco,Stucco,0,0,0,Slab,7,-0.338399463,1,3,Detchd,1949,-0.910500736,2
344,train,266000,3,5,MetalSd,MetalSd,0,5,1,PConc,7,0.423123408,2,3,Attchd,2005,0.362098157,2
345,train,85000,3,3,CemntBd,CmentBd,0,0,0,CBlock,7,-0.63557912,1,3,Attchd,1976,-0.768222599,1.5
346,train,140200,3,3,MetalSd,MetalSd,0,4,1,BrkTil,7,-0.747021491,1,3,Detchd,1939,0.150657036,1
347,train,151500,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.798099245,2,3,Attchd,1960,-1.072539726,1
348,train,157500,3,3,Wd Sdng,Wd Sdng,0,4,2,CBlock,7,0.116656887,1,3,Attchd,1960,-0.044975402,2
349,train,154000,3,4,VinylSd,Wd Shng,0,0,0,PConc,7,0.005214515,2,3,BuiltIn,2003,0.247485213,2.5
350,train,437154,3,5,CemntBd,CmentBd,0,5,2,PConc,7,1.082490772,3,3,Attchd,2006,2.425131146,2.5
351,train,318061,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.669225311,2,3,Attchd,2007,0.727673926,2
352,train,190000,3,3,Wd Sdng,Wd Sdng,0,3,1,PConc,7,-0.129445017,2,3,Attchd,1986,-0.094377533,1.5
353,train,95000,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,-1.267085891,1,3,Detchd,1941,-0.770198685,1
354,train,105900,4,3,VinylSd,VinylSd,0,0,0,BrkTil,7,0.051648837,1,3,Detchd,2005,-1.542848013,1
355,train,140000,3,3,Wd Sdng,MetalSd,0,4,2,CBlock,7,-1.081348605,1,3,Attchd,1940,0.186226571,1
356,train,177500,4,4,VinylSd,VinylSd,0,0,0,PConc,7,0.223455826,2,3,Attchd,1995,-0.594327098,2
357,train,173000,3,3,HdBoard,HdBoard,0,0,0,PConc,7,-0.338399463,2,3,Attchd,1992,-0.659537911,2
358,train,134000,3,3,CemntBd,CmentBd,3,1,1,PConc,7,0.255959851,3,3,Attchd,1976,-0.708940042,1.5
359,train,130000,3,3,Wd Sdng,ImStucc,0,0,0,CBlock,5,-0.858463863,1,3,BuiltIn,1958,-0.293962142,1
360,train,280000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.553139508,2,3,Attchd,1998,0.836358614,2.5
361,train,156000,3,3,VinylSd,VinylSd,3,3,1,CBlock,7,-0.013359213,2,3,Attchd,1978,-1.163439647,1
362,train,145000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.081348605,1,3,Detchd,1940,0.008378899,1
363,train,198500,3,4,HdBoard,HdBoard,0,5,1,Slab,7,0.924614079,2,3,BuiltIn,2003,0.832406444,3
364,train,118000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1972,-1.015233254,1.5
365,train,190000,3,3,HdBoard,HdBoard,0,3,1,PConc,7,0.432410272,3,3,Attchd,1976,0.144728781,2.5
366,train,147000,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,-0.022646077,1,3,Detchd,1964,-0.309770824,1
367,train,159000,3,3,Plywood,Plywood,0,4,2,CBlock,7,0.190951801,2,3,Attchd,1963,-0.210966562,1.5
368,train,165000,3,3,Plywood,Plywood,0,4,1,CBlock,7,-0.821316405,2,3,Basment,1962,-0.137851408,1
369,train,132000,3,3,HdBoard,HdBoard,0,4,1,PConc,7,-1.062774877,3,3,Attchd,1954,-0.459953302,1
370,train,162000,4,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,7,0.478844594,3,3,Detchd,1997,-0.422407683,1
371,train,172400,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.059793535,2,3,Attchd,2000,0.322576452,2.5
372,train,134432,3,3,WdShing,Plywood,0,4,1,CBlock,5,0.961761536,3,3,Detchd,1991,0.172393974,2
373,train,125000,3,3,Plywood,Plywood,3,0,0,CBlock,7,-0.969906234,1,3,Attchd,1984,-1.479613285,1
374,train,123000,3,3,MetalSd,MetalSd,2,0,0,PConc,5,-0.942045641,1,3,Attchd,1953,-0.359172955,1
375,train,219500,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.18052277,3,3,BuiltIn,2003,0.844262955,2.5
376,train,61000,2,2,Wd Sdng,Wd Sdng,0,0,0,BrkTil,3,-2.195772319,0,0,NoGarage,1894,-1.179248329,0.5
377,train,148000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.478844594,1,3,Detchd,1998,-1.159487476,1
378,train,340000,3,4,CemntBd,CmentBd,0,4,1,PConc,7,0.636721286,2,3,Attchd,2004,1.907396813,3
379,train,394432,3,4,VinylSd,VinylSd,0,5,1,PConc,7,1.676850086,3,3,Attchd,2010,0.701984818,1.5
380,train,179000,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.045863238,3,3,Attchd,2000,0.591324045,2.5
381,train,127000,3,3,BrkFace,Wd Sdng,0,4,1,BrkTil,7,-0.76559522,1,3,Detchd,1924,0.375930754,2
382,train,187750,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.460270865,2,3,Attchd,2006,-0.394742489,2
383,train,213500,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.771380819,2,3,Attchd,2006,0.585395789,2.5
384,train,76000,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-0.524136749,1,2,Detchd,1950,-1.416378557,1
385,train,240000,3,4,HdBoard,HdBoard,0,2,2,PConc,7,0.130587183,3,3,Attchd,1992,0.893665086,2.5
386,train,192000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.199096499,3,3,Attchd,2004,-0.457977217,2
387,train,81000,2,3,Wd Sdng,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.625944462,1
388,train,125000,3,3,MetalSd,MetalSd,2,2,1,CBlock,7,-0.561284206,1,3,Detchd,1977,-0.742533491,1
389,train,191000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.483488026,2,3,Attchd,1999,-0.042999317,2
390,train,426000,3,5,VinylSd,VinylSd,0,5,1,PConc,7,1.732571272,3,3,BuiltIn,2008,1.642601391,2.5
391,train,119000,3,3,MetalSd,MetalSd,3,0,0,BrkTil,7,-0.412694377,1,3,Detchd,1978,-0.264320864,1
392,train,215000,3,3,VinylSd,VinylSd,0,3,1,PConc,7,0.404549679,3,3,BuiltIn,2001,0.909473768,2.5
393,train,106500,3,3,MetalSd,MetalSd,3,0,0,Slab,7,-0.83060327,2,3,Attchd,1959,-1.222722204,1
394,train,1.00E+05,3,3,WdShing,Wd Shng,2,3,2,CBlock,7,-2.195772319,0,0,NoGarage,1894,-1.408474216,1
395,train,109000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.081348605,1,3,Detchd,1940,-0.922357248,1
396,train,129000,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.571713237,1,3,Attchd,1956,-0.704987872,1
397,train,123000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.590286965,2,3,Detchd,1985,-1.199009181,1
398,train,169500,3,3,VinylSd,VinylSd,0,3,1,CBlock,7,-0.969906234,2,3,Attchd,1962,0.615037067,2
399,train,67000,2,3,MetalSd,MetalSd,0,0,0,BrkTil,2,-0.626292256,1,1,Detchd,1920,-0.837385583,1
400,train,241000,3,4,CemntBd,CmentBd,0,0,0,PConc,7,-0.161949042,3,3,Attchd,2007,0.097302735,2
401,train,245500,3,4,BrkFace,BrkFace,0,4,2,PConc,7,0.125943751,3,3,Attchd,1996,-0.420431597,1.5
402,train,164990,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.338399463,3,3,Attchd,2005,-0.376957722,2
403,train,108000,3,3,Wd Sdng,Wd Sdng,4,0,0,PConc,7,-1.081348605,1,3,Detchd,1940,-1.637700104,1
404,train,258000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.24553082,3,3,BuiltIn,1998,1.50625151,2.5
405,train,168000,3,3,MetalSd,MetalSd,0,3,1,PConc,7,-0.463772131,3,3,BuiltIn,1995,0.14077661,2.5
406,train,150000,3,3,Plywood,Plywood,2,3,1,CBlock,6,0.07950943,1,3,Attchd,1993,0.235628702,2
407,train,115000,3,3,MetalSd,MetalSd,0,0,0,BrkTil,2,-1.081348605,1,3,Detchd,1936,0.273174321,1
408,train,177000,3,3,Wd Sdng,Plywood,0,0,0,BrkTil,7,-0.76559522,1,3,Attchd,1960,0.354193816,2
409,train,280000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.201557918,2,3,Attchd,2006,1.326427753,2.5
410,train,339750,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.68613695,3,3,Attchd,2008,1.140675741,2.5
411,train,60000,2,3,BrkComm,Brk Cmn,0,0,0,CBlock,4,-0.57057107,1,3,Attchd,1958,-0.44414462,1
412,train,145000,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.460270865,3,3,Attchd,1955,-0.878883373,1
413,train,222000,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.051648837,3,3,Attchd,2009,-0.044975402,2.5
414,train,115000,3,3,WdShing,Wd Shng,0,4,1,CBlock,7,-0.524136749,1,3,Detchd,1927,-0.934213759,1
415,train,228000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.952474672,1,3,Attchd,1993,1.17822136,2.5
416,train,181134,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.356973191,3,3,Attchd,2007,-0.317675165,2
417,train,149500,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,-0.152662177,3,3,Attchd,1978,-0.199110051,1.5
418,train,239000,3,3,Wd Sdng,Stucco,0,4,1,BrkTil,7,1.81615305,1,3,Detchd,1918,2.219618281,2.5
419,train,126000,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-1.081348605,1,3,Detchd,1940,-0.724748724,1.5
420,train,142000,3,3,VinylSd,VinylSd,0,2,1,CBlock,7,-0.784168948,1,3,Attchd,1968,-0.878883373,1
421,train,206300,4,3,VinylSd,VinylSd,0,0,0,PConc,7,1.444678479,3,3,Attchd,1997,-0.309770824,2
422,train,215000,3,4,CemntBd,CmentBd,0,3,1,CBlock,7,0.260603283,3,3,Attchd,1977,0.200059167,2
423,train,113000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,0.218812394,2,3,Attchd,1954,-1.013257169,1
424,train,315000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.036056451,3,3,Attchd,1998,2.231474792,2.5
425,train,139000,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,7,-0.816672973,2,3,Attchd,1956,-0.602231439,1
426,train,135000,4,3,HdBoard,HdBoard,0,4,2,CBlock,7,-1.081348605,1,3,Detchd,1947,-0.220846988,1.5
427,train,275000,3,4,Wd Sdng,Wd Sdng,0,3,1,PConc,7,0.446340569,3,3,Attchd,1989,0.283054747,2
428,train,109008,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.561284206,1,3,Detchd,1964,-1.173320073,1
429,train,195400,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.720303065,2,3,Attchd,2007,-0.578518416,2
430,train,175000,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,0.478844594,1,3,Attchd,1988,-0.175397028,2
431,train,85400,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1971,-1.015233254,1.5
