Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
51,train,177000.0,GasA,3,2Story,1.0,1,Lvl,Gtl,13869.0,Corner,64.0,IR2,0.0,60,RL,0,None,none,0.0,7,Gilbert,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,388,2,3,3,3,Attchd,1997,1470,0,794,676,0,None,3,1Fam,3,3,182.0,0.0,6,1,0.0,1.0,4,612.0,Y,Norm,Norm,SBrkr,75,6,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,794.0,AllPub,0,1997,1997,2007
52,train,114500.0,GasA,2,1.5Fin,1.0,1,Lvl,Gtl,6240.0,Inside,52.0,Reg,360.0,50,RM,0,None,Shed,400.0,9,BrkSide,0,3,3,Wd Sdng,Wd Sdng,3,4,1,PConc,1,7,528,2,3,1,3,Detchd,1985,1176,0,816,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,816.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,816.0,AllPub,112,1934,1950,2006
53,train,110000.0,GasA,2,1Story,1.0,1,Bnk,Mod,8472.0,Corner,110.0,IR2,0.0,90,RM,0,None,none,0.0,5,IDOTRR,0,3,2,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,516,2,3,1,3,CarPort,1963,816,0,816,0,0,None,2,Duplex,3,4,104.0,712.0,2,6,1.0,0.0,4,0.0,N,RRNn,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Grvl,5,816.0,AllPub,106,1963,1963,2010
54,train,385000.0,GasA,3,1Story,1.0,2,Low,Gtl,50271.0,Inside,68.0,IR1,0.0,20,RL,0,None,none,0.0,11,Veenker,0,3,4,WdShing,Wd Shng,0,4,1,CBlock,0,7,894,3,3,3,3,Attchd,1981,1842,1,1842,0,0,None,0,1Fam,3,4,1810.0,0.0,6,1,2.0,0.0,5,32.0,Y,Norm,Norm,SBrkr,72,5,9,2,0,None,WdShngl,Gable,Normal,WD,0,Pave,5,1842.0,AllPub,857,1981,1987,2006
55,train,130000.0,GasA,2,SLvl,1.0,1,Bnk,Mod,7134.0,Inside,60.0,Reg,0.0,80,RL,0,None,none,0.0,2,NAmes,0,3,3,MetalSd,MetalSd,3,3,1,CBlock,1,6,572,2,3,1,3,Detchd,1962,1360,0,1360,0,0,None,3,1Fam,3,1,384.0,0.0,5,1,0.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,50,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,384.0,AllPub,0,1955,1955,2007
56,train,180500.0,GasA,3,1Story,1.0,1,Lvl,Gtl,10175.0,Inside,100.0,IR1,0.0,20,RL,272,BrkFace,none,0.0,7,NAmes,0,3,3,HdBoard,Plywood,0,4,1,CBlock,2,7,576,2,3,2,3,Attchd,1964,1425,0,1425,0,407,None,3,1Fam,3,1,490.0,0.0,4,1,0.0,0.0,3,935.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1425.0,AllPub,0,1964,1964,2008
57,train,172500.0,GasA,4,2Story,1.0,2,Lvl,Gtl,2645.0,Inside,24.0,Reg,0.0,160,FV,456,BrkFace,none,0.0,8,Somerst,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,7,480,2,3,3,3,Attchd,1999,1739,1,983,756,0,Pave,3,Twnhs,3,1,649.0,0.0,6,1,1.0,0.0,4,321.0,Y,Norm,Norm,SBrkr,0,5,8,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,970.0,AllPub,115,1999,2000,2009
58,train,196500.0,GasA,4,2Story,1.0,2,Lvl,Gtl,11645.0,Corner,89.0,IR1,0.0,60,RL,0,None,none,0.0,8,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,565,2,3,2,3,Attchd,2004,1720,1,860,860,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,860.0,Y,Norm,Norm,SBrkr,70,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,860.0,AllPub,0,2004,2004,2006
59,train,438780.0,GasA,4,2Story,1.0,2,HLS,Gtl,13682.0,CulDSac,66.0,IR2,0.0,60,RL,1031,BrkFace,none,0.0,10,StoneBr,37,3,5,VinylSd,VinylSd,0,4,1,PConc,3,7,641,3,3,3,3,BuiltIn,2006,2945,1,1426,1519,0,None,3,1Fam,3,4,0.0,0.0,1,1,0.0,0.0,5,1410.0,Y,Norm,Norm,SBrkr,0,5,10,2,0,None,CompShg,Hip,Partial,New,0,Pave,10,1410.0,AllPub,192,2006,2006,2006
60,train,124900.0,GasA,4,1Story,1.0,1,Bnk,Gtl,7200.0,Inside,60.0,Reg,0.0,20,RL,0,None,none,0.0,1,CollgCr,0,3,3,HdBoard,HdBoard,3,0,0,CBlock,1,7,352,1,3,1,3,Detchd,1973,780,0,780,0,0,None,2,1Fam,3,3,632.0,0.0,5,1,0.0,0.0,3,148.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,780.0,AllPub,196,1972,1972,2008
61,train,158000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,13072.0,Inside,63.0,Reg,0.0,20,RL,0,None,none,0.0,5,SawyerW,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,576,2,3,1,3,Detchd,2006,1158,1,1158,0,0,None,3,1Fam,3,1,941.0,0.0,5,1,1.0,0.0,4,217.0,Y,RRAe,Norm,SBrkr,50,5,6,2,0,None,CompShg,Gable,Partial,New,0,Pave,5,1158.0,AllPub,0,2004,2004,2006
62,train,101000.0,GasA,2,2.5Unf,1.0,0,Lvl,Gtl,7200.0,Inside,60.0,Reg,0.0,75,RM,0,None,none,0.0,3,IDOTRR,144,3,3,MetalSd,MetalSd,0,0,0,BrkTil,1,7,288,1,3,1,3,Detchd,1935,1111,0,581,530,0,None,3,1Fam,2,1,0.0,0.0,1,1,0.0,0.0,3,530.0,N,Norm,Norm,SBrkr,0,7,5,0,0,None,CompShg,Gable,Normal,WD,0,Pave,6,530.0,AllPub,0,1920,1996,2007
63,train,202500.0,GasA,4,1Story,1.0,2,Lvl,Gtl,6442.0,Inside,44.0,IR1,0.0,120,RL,178,Stone,none,0.0,10,NridgHt,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,484,2,3,2,3,Attchd,2006,1370,0,1370,0,0,None,2,TwnhsE,4,2,24.0,0.0,6,1,0.0,0.0,4,1346.0,Y,Norm,Norm,SBrkr,49,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1370.0,AllPub,120,2006,2006,2007
64,train,140000.0,GasA,3,2Story,1.0,1,Bnk,Gtl,10300.0,Inside,50.0,IR1,0.0,70,RM,0,None,none,0.0,4,OldTown,64,3,3,Stucco,Stucco,4,0,0,BrkTil,2,7,480,2,3,1,3,Detchd,1990,1710,0,902,808,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,576.0,Y,RRAn,Feedr,SBrkr,11,6,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,576.0,AllPub,12,1921,1950,2010
65,train,219500.0,GasA,4,2Story,1.0,2,Lvl,Gtl,9375.0,Inside,70.0,Reg,0.0,60,RL,573,BrkFace,none,0.0,2,CollgCr,0,3,3,VinylSd,VinylSd,4,0,0,PConc,2,7,645,2,3,2,3,Attchd,1998,2034,1,1057,977,0,None,3,1Fam,3,1,739.0,0.0,6,1,1.0,0.0,4,318.0,Y,Norm,Norm,SBrkr,36,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1057.0,AllPub,576,1997,1998,2009
66,train,317000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,9591.0,Inside,76.0,Reg,0.0,60,RL,344,BrkFace,none,0.0,10,NridgHt,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,852,3,3,2,3,BuiltIn,2004,2473,1,1143,1330,0,None,4,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,5,1143.0,Y,Norm,Norm,SBrkr,151,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1143.0,AllPub,192,2004,2005,2007
67,train,180000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,19900.0,Inside,73.0,Reg,0.0,20,RL,287,BrkFace,none,0.0,7,NAmes,0,3,3,Plywood,Plywood,0,4,1,CBlock,2,6,576,2,3,2,3,Attchd,1970,2207,0,2207,0,0,None,3,1Fam,3,4,912.0,0.0,6,1,1.0,0.0,4,1035.0,Y,PosA,Norm,SBrkr,0,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1947.0,AllPub,301,1970,1989,2010
68,train,226000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,10665.0,Inside,72.0,IR1,0.0,20,RL,167,BrkFace,none,0.0,6,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,558,2,3,2,3,Attchd,2003,1479,0,1479,0,0,None,3,1Fam,3,3,1013.0,0.0,6,1,1.0,0.0,4,440.0,Y,Norm,Norm,SBrkr,29,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1453.0,AllPub,144,2003,2003,2007
69,train,80000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,4608.0,Corner,47.0,Reg,0.0,30,RM,0,None,none,0.0,6,OldTown,0,4,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,220,1,3,1,3,Attchd,1945,747,0,747,0,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,747.0,Y,Artery,Norm,SBrkr,0,6,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,747.0,AllPub,0,1945,1950,2010
70,train,225000.0,GasW,2,1.5Fin,1.0,1,Lvl,Gtl,15593.0,Corner,81.0,Reg,0.0,50,RL,0,None,none,0.0,7,ClearCr,114,3,4,BrkFace,AsbShng,0,3,1,CBlock,2,7,667,2,3,3,3,Attchd,1953,2287,0,1304,983,0,None,3,1Fam,3,1,603.0,0.0,4,1,0.0,0.0,3,701.0,Y,Norm,Norm,SBrkr,21,4,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1304.0,AllPub,0,1953,1953,2006
71,train,244000.0,GasA,4,1Story,1.0,1,Lvl,Gtl,13651.0,Inside,95.0,IR1,0.0,20,RL,1115,BrkFace,none,0.0,2,NAmes,0,4,3,Plywood,Plywood,0,4,2,CBlock,2,7,516,2,3,3,3,Attchd,1973,2223,0,2223,0,0,None,3,1Fam,3,4,1880.0,0.0,5,1,1.0,0.0,4,343.0,Y,Norm,Norm,SBrkr,0,6,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,2223.0,AllPub,300,1973,1973,2007
72,train,129500.0,GasA,2,1Story,1.0,1,Lvl,Gtl,7599.0,Corner,69.0,Reg,0.0,20,RL,0,None,none,0.0,6,Mitchel,0,3,3,HdBoard,Plywood,0,0,0,CBlock,1,7,360,2,3,1,3,Detchd,1987,845,0,845,0,0,None,2,1Fam,3,1,565.0,0.0,5,1,1.0,0.0,3,280.0,Y,Norm,Norm,SBrkr,0,6,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,845.0,AllPub,0,1982,2006,2007
73,train,185000.0,GasA,3,2Story,1.0,1,Lvl,Gtl,10141.0,Corner,74.0,IR1,0.0,60,RL,40,BrkFace,none,0.0,12,Gilbert,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,427,2,3,3,3,Attchd,1998,1718,1,885,833,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,832.0,Y,Norm,Norm,SBrkr,94,5,7,2,0,None,CompShg,Gable,Normal,WD,291,Pave,7,832.0,AllPub,0,1998,1998,2009
74,train,144900.0,GasA,3,1Story,1.0,1,Lvl,Gtl,10200.0,Inside,85.0,Reg,0.0,20,RL,104,BrkFace,none,0.0,5,NAmes,0,3,3,Wd Sdng,Wd Sdng,2,0,0,CBlock,1,7,490,2,3,1,3,Attchd,1989,1086,0,1086,0,0,None,3,1Fam,3,1,320.0,362.0,5,4,1.0,0.0,3,404.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1086.0,AllPub,0,1954,2003,2010
75,train,107400.0,GasA,3,2Story,2.0,1,Lvl,Gtl,5790.0,Corner,60.0,Reg,0.0,50,RM,0,None,none,0.0,5,OldTown,202,4,4,VinylSd,VinylSd,0,0,0,CBlock,2,7,379,1,3,1,3,Detchd,1915,1605,0,840,765,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,2,840.0,N,Norm,Norm,SBrkr,0,6,3,2,0,None,CompShg,Gambrel,Normal,WD,0,Pave,8,840.0,AllPub,0,1915,1950,2010
76,train,91000.0,GasA,2,SLvl,1.0,1,Lvl,Gtl,1596.0,Inside,21.0,Reg,0.0,180,RM,0,None,none,0.0,11,MeadowV,0,3,3,CemntBd,CmentBd,2,0,0,CBlock,1,7,297,1,3,1,3,BuiltIn,1973,988,0,526,462,0,None,2,Twnhs,3,4,462.0,0.0,6,1,1.0,0.0,4,0.0,Y,Norm,Norm,SBrkr,101,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,462.0,AllPub,120,1973,1973,2009
77,train,135750.0,GasA,4,1Story,1.0,1,Lvl,Gtl,8475.0,Inside,73.0,IR1,0.0,20,RL,0,None,none,0.0,4,NAmes,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,283,1,3,1,3,Detchd,1956,952,0,952,0,0,None,2,1Fam,3,1,228.0,0.0,5,1,0.0,0.0,3,724.0,Y,Norm,Norm,FuseA,0,7,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,952.0,AllPub,0,1956,1956,2008
78,train,127000.0,GasA,2,1.5Fin,1.0,1,Lvl,Gtl,8635.0,Inside,50.0,Reg,0.0,50,RM,0,None,none,0.0,1,BrkSide,0,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,6,240,1,3,1,3,Detchd,1948,1285,0,1072,213,0,None,2,1Fam,3,1,336.0,41.0,4,6,1.0,0.0,3,295.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,672.0,AllPub,0,1948,2001,2008
79,train,136500.0,GasA,2,1Story,2.0,1,Lvl,Gtl,10778.0,Inside,72.0,Reg,0.0,90,RL,0,None,none,0.0,4,Sawyer,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,2,7,0,0,0,0,0,NoGarage,1894,1768,0,1768,0,0,None,4,Duplex,3,1,0.0,0.0,1,1,0.0,0.0,3,1768.0,N,Norm,Norm,SBrkr,0,5,4,2,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1768.0,AllPub,0,1968,1968,2010
80,train,110000.0,GasA,3,2Story,1.0,1,Lvl,Gtl,10440.0,Corner,60.0,Reg,0.0,50,RM,0,None,none,0.0,5,OldTown,128,3,3,Wd Sdng,Wd Sdng,3,0,0,PConc,1,7,440,2,3,1,3,Detchd,1966,1230,1,682,548,0,Grvl,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,440.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,440.0,AllPub,74,1910,1981,2009
81,train,193500.0,GasA,2,2Story,1.0,2,Lvl,Gtl,13000.0,Corner,100.0,Reg,0.0,60,RL,576,BrkFace,none,0.0,6,NAmes,0,4,3,VinylSd,VinylSd,0,4,1,CBlock,2,7,509,1,3,3,3,Attchd,1968,2142,1,1182,960,0,None,4,1Fam,3,1,448.0,0.0,3,1,0.0,0.0,4,448.0,Y,Norm,Norm,SBrkr,72,6,6,2,0,None,CompShg,Gable,Normal,WD,252,Pave,8,896.0,AllPub,0,1968,1968,2009
82,train,153500.0,GasA,4,1Story,1.0,1,Lvl,Gtl,4500.0,FR2,32.0,Reg,0.0,120,RM,443,BrkFace,none,0.0,3,Mitchel,0,4,3,VinylSd,VinylSd,0,0,0,PConc,2,7,405,2,3,3,3,Attchd,1998,1337,0,1337,0,0,None,2,TwnhsE,4,1,1201.0,0.0,6,1,1.0,0.0,5,36.0,Y,Norm,Norm,SBrkr,199,5,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1237.0,AllPub,0,1998,1998,2006
83,train,245000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,10206.0,Inside,78.0,Reg,0.0,20,RL,468,Stone,none,0.0,10,Somerst,0,3,3,VinylSd,VinylSd,0,4,1,PConc,2,7,758,3,3,2,3,Attchd,2007,1563,0,1563,0,0,None,3,1Fam,3,1,33.0,0.0,6,1,0.0,0.0,4,1530.0,Y,Norm,Norm,SBrkr,99,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1563.0,AllPub,144,2007,2007,2008
84,train,126500.0,GasA,3,1Story,1.0,1,Lvl,Gtl,8892.0,Inside,80.0,IR1,0.0,20,RL,66,BrkCmn,none,0.0,7,NAmes,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,461,2,3,1,3,Detchd,1974,1065,1,1065,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,1065.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Normal,COD,0,Pave,6,1065.0,AllPub,74,1960,1960,2007
85,train,168500.0,GasA,3,SLvl,1.0,1,Lvl,Gtl,8530.0,Inside,64.0,IR1,0.0,80,RL,22,BrkFace,Shed,700.0,5,Gilbert,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,400,2,3,3,3,BuiltIn,1995,1474,1,804,670,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,384.0,Y,Norm,Norm,SBrkr,72,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384.0,AllPub,120,1995,1996,2009
86,train,260000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,16059.0,Corner,121.0,Reg,0.0,60,RL,284,BrkFace,none,0.0,4,NoRidge,0,3,4,HdBoard,HdBoard,0,3,1,CBlock,2,7,462,2,3,1,3,Attchd,1991,2417,1,1301,1116,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1288.0,Y,Norm,Norm,SBrkr,82,5,8,2,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1288.0,AllPub,127,1991,1992,2006
87,train,174000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,11911.0,Inside,122.0,IR2,0.0,60,RL,0,None,none,0.0,3,Gilbert,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,400,2,3,3,3,BuiltIn,2005,1560,1,684,876,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,684.0,Y,Norm,Norm,SBrkr,38,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,684.0,AllPub,100,2005,2005,2009
88,train,164500.0,GasA,4,2Story,1.0,2,Lvl,Gtl,3951.0,Corner,40.0,Reg,0.0,160,FV,76,Stone,none,0.0,6,Somerst,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,528,2,3,2,3,Detchd,2009,1224,1,612,612,0,Pave,2,TwnhsE,3,3,0.0,0.0,1,1,0.0,0.0,4,612.0,Y,Norm,Norm,SBrkr,234,5,6,2,0,None,CompShg,Gable,Partial,New,0,Pave,4,612.0,AllPub,0,2009,2009,2009
89,train,85000.0,GasA,2,1.5Fin,1.0,0,Lvl,Gtl,8470.0,Corner,105.0,IR1,513.0,50,C (all),0,None,none,0.0,10,IDOTRR,156,2,2,Plywood,Plywood,3,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1526,0,1013,0,0,None,2,1Fam,2,1,0.0,0.0,1,1,0.0,0.0,3,1013.0,N,Feedr,Feedr,SBrkr,0,2,3,0,0,None,CompShg,Hip,Abnorml,ConLD,0,Pave,6,1013.0,AllPub,0,1915,1982,2009
90,train,123600.0,GasA,4,1Story,1.0,1,Lvl,Gtl,8070.0,Inside,60.0,Reg,0.0,20,RL,0,None,none,0.0,8,CollgCr,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,990,0,990,0,0,None,3,1Fam,3,1,588.0,0.0,6,1,1.0,0.0,4,402.0,Y,Norm,Norm,SBrkr,0,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,990.0,AllPub,0,1994,1995,2007
91,train,109900.0,GasA,2,1Story,1.0,1,Lvl,Gtl,7200.0,Inside,60.0,Reg,0.0,20,RL,0,None,none,0.0,7,NAmes,0,3,3,BrkFace,Wd Sdng,0,0,0,Slab,1,7,420,2,3,1,3,Detchd,1950,1040,0,1040,0,0,None,2,1Fam,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,Y,Norm,Norm,FuseA,29,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,0.0,AllPub,0,1950,1950,2006
92,train,98600.0,GasA,2,1Story,1.0,1,Lvl,Gtl,8500.0,Inside,85.0,Reg,0.0,20,RL,203,BrkCmn,none,0.0,12,NAmes,0,3,3,HdBoard,HdBoard,2,0,0,CBlock,1,7,480,2,3,1,3,Attchd,1961,1235,0,1235,0,0,None,2,1Fam,3,1,600.0,0.0,3,1,0.0,0.0,3,635.0,Y,Norm,Norm,SBrkr,0,3,5,2,0,None,CompShg,Hip,Abnorml,WD,0,Pave,6,1235.0,AllPub,0,1961,1961,2006
93,train,163500.0,GasA,4,1Story,1.0,1,HLS,Gtl,13360.0,Inside,80.0,IR1,0.0,30,RL,0,None,none,0.0,8,Crawfor,44,4,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,432,2,3,1,3,Detchd,1921,964,0,964,0,0,Grvl,2,1Fam,3,1,713.0,0.0,5,1,1.0,0.0,4,163.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,876.0,AllPub,0,1921,2006,2009
94,train,133900.0,GasW,4,2.5Unf,2.0,1,Lvl,Gtl,7200.0,Corner,60.0,Reg,0.0,190,C (all),0,None,none,0.0,11,OldTown,0,3,3,MetalSd,MetalSd,0,4,1,BrkTil,2,7,506,2,3,1,3,Detchd,1900,2291,0,1260,1031,0,None,4,2fmCon,2,2,1046.0,0.0,3,1,0.0,1.0,3,168.0,N,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Hip,Normal,WD,99,Pave,9,1214.0,AllPub,0,1910,1998,2007
95,train,204750.0,GasA,4,2Story,1.0,2,Lvl,Gtl,9337.0,Inside,69.0,IR1,0.0,60,RL,0,None,none,0.0,5,CollgCr,0,4,3,VinylSd,VinylSd,0,0,0,PConc,2,7,684,2,3,2,3,Attchd,1997,1786,1,905,881,0,None,3,1Fam,3,1,648.0,0.0,6,1,1.0,0.0,4,176.0,Y,Norm,Norm,SBrkr,162,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,824.0,AllPub,0,1997,1997,2007
96,train,185000.0,GasA,3,2Story,1.0,1,Lvl,Gtl,9765.0,Corner,64.0,IR2,0.0,60,RL,68,BrkFace,Shed,480.0,4,Gilbert,0,4,5,VinylSd,VinylSd,0,3,1,PConc,2,7,420,2,3,3,3,BuiltIn,1993,1470,1,680,790,0,None,3,1Fam,4,1,310.0,0.0,5,1,0.0,0.0,4,370.0,Y,Norm,Norm,SBrkr,63,8,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,680.0,AllPub,232,1993,1993,2009
97,train,214000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,10264.0,Inside,78.0,IR1,0.0,20,RL,183,BrkFace,none,0.0,8,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,472,2,3,2,3,Attchd,1999,1588,0,1588,0,0,None,3,1Fam,3,3,1162.0,0.0,5,1,0.0,0.0,4,426.0,Y,Norm,Norm,SBrkr,29,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1588.0,AllPub,158,1999,1999,2006
98,train,94750.0,GasA,2,1Story,1.0,1,HLS,Gtl,10921.0,Inside,73.0,Reg,0.0,20,RL,48,BrkFace,none,0.0,5,Edwards,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,432,1,3,3,3,Attchd,1965,960,0,960,0,0,None,3,1Fam,3,1,520.0,0.0,3,1,1.0,0.0,3,440.0,Y,Norm,Norm,FuseF,0,5,4,1,0,None,CompShg,Hip,Normal,WD,0,Pave,6,960.0,AllPub,120,1965,1965,2007
99,train,83000.0,GasA,1,1Story,1.0,1,Lvl,Gtl,10625.0,Corner,85.0,Reg,0.0,30,RL,0,None,Shed,400.0,5,Edwards,77,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,366,1,3,1,2,Basment,1920,835,0,835,0,0,None,2,1Fam,3,1,108.0,0.0,5,1,0.0,0.0,3,350.0,N,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Abnorml,COD,0,Pave,5,458.0,AllPub,0,1920,1950,2010
100,train,128950.0,GasA,1,1Story,1.0,1,Lvl,Gtl,9320.0,Inside,77.0,IR1,0.0,20,RL,0,None,Shed,400.0,1,NAmes,0,3,3,Plywood,Plywood,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1225,1,1225,0,0,None,3,1Fam,3,1,569.0,0.0,5,1,1.0,0.0,3,381.0,Y,Norm,Norm,SBrkr,0,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,950.0,AllPub,352,1959,1959,2010
101,train,205000.0,GasA,3,1Story,1.0,2,Lvl,Gtl,10603.0,Inside,80.0,IR1,0.0,20,RL,28,BrkFace,none,0.0,2,NWAmes,0,3,3,Plywood,Plywood,0,3,2,PConc,2,7,480,2,3,2,3,Attchd,1977,1610,0,1610,0,0,None,3,1Fam,3,2,1200.0,0.0,5,1,1.0,0.0,3,410.0,Y,Norm,Norm,SBrkr,68,7,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1610.0,AllPub,168,1977,2001,2010
102,train,178000.0,GasA,2,2Story,1.0,2,Lvl,Gtl,9206.0,Inside,77.0,Reg,0.0,60,RL,336,BrkFace,none,0.0,6,SawyerW,0,3,4,HdBoard,HdBoard,0,3,1,CBlock,2,7,476,2,3,3,3,Attchd,1985,1732,1,977,755,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,741.0,Y,Norm,Norm,SBrkr,46,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,741.0,AllPub,192,1985,1985,2010
