Id,source,SalePrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
206,train,180500.0,34,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1424.0,AllPub,0,1990,1990,2009
207,train,143900.0,30,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1140.0,AllPub,0,1962,1962,2007
208,train,141000.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1100.0,AllPub,355,1960,1960,2008
209,train,277000.0,55,5,7,Y,0,None,CompShg,Gable,Normal,WD,154,Pave,7,1157.0,AllPub,60,1988,1989,2007
210,train,145000.0,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1092.0,AllPub,0,1964,1964,2008
211,train,98000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,0,1925,1950,2008
212,train,186000.0,22,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1212.0,AllPub,100,2009,2009,2010
213,train,252678.0,108,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,900.0,AllPub,168,2009,2009,2009
214,train,156000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,990.0,AllPub,224,1995,1995,2006
215,train,161750.0,36,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,689.0,AllPub,0,1977,1977,2010
216,train,134450.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1070.0,AllPub,0,1957,1996,2006
217,train,210000.0,98,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1436.0,AllPub,139,2004,2004,2008
218,train,107000.0,172,4,4,Y,0,None,CompShg,Gable,Family,WD,0,Pave,8,686.0,AllPub,0,1925,1950,2006
219,train,311500.0,119,9,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,798.0,AllPub,0,1939,2006,2008
220,train,167240.0,0,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1248.0,AllPub,108,2005,2006,2006
221,train,204900.0,33,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1498.0,AllPub,351,2006,2006,2006
222,train,200000.0,46,5,6,Y,0,None,CompShg,Gable,Normal,ConLI,0,Pave,8,1010.0,AllPub,120,2002,2002,2009
223,train,179900.0,208,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,713.0,AllPub,209,1975,1975,2006
224,train,97000.0,0,6,4,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,864.0,AllPub,216,1971,1971,2009
225,train,386250.0,105,5,10,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,2392.0,AllPub,248,2003,2003,2009
226,train,112000.0,0,5,5,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,6,630.0,AllPub,0,1971,1971,2009
227,train,290000.0,114,5,7,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,9,1203.0,AllPub,224,1995,1995,2007
228,train,106000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,AllPub,0,1970,1970,2008
229,train,125000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,912.0,AllPub,0,1967,1967,2010
230,train,192500.0,20,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1373.0,AllPub,143,2005,2006,2009
231,train,148000.0,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1194.0,AllPub,0,1959,1959,2010
232,train,403000.0,146,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1462.0,AllPub,0,1995,1996,2009
233,train,94500.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,AllPub,0,1972,1972,2006
234,train,128200.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894.0,AllPub,365,1976,1976,2010
235,train,216500.0,48,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,860.0,AllPub,288,2002,2002,2010
236,train,89500.0,0,3,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,AllPub,0,1971,1971,2008
237,train,185500.0,105,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1414.0,AllPub,132,2004,2004,2010
238,train,194500.0,70,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,996.0,AllPub,370,1993,2003,2010
239,train,318000.0,228,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,1694.0,AllPub,168,2007,2007,2007
240,train,113000.0,140,4,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,735.0,AllPub,0,1945,1950,2010
241,train,262500.0,168,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1566.0,AllPub,144,2008,2008,2010
242,train,110500.0,42,9,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,686.0,AllPub,58,1945,1997,2007
243,train,79000.0,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,540.0,AllPub,0,1900,1950,2006
244,train,120000.0,28,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,626.0,AllPub,0,1980,1980,2009
245,train,205000.0,130,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,948.0,AllPub,0,1994,2002,2010
246,train,241500.0,39,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1845.0,AllPub,197,1988,1988,2006
247,train,137000.0,60,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1020.0,AllPub,0,1910,1950,2006
248,train,140000.0,30,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1367.0,AllPub,0,1954,1954,2006
249,train,180000.0,68,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,840.0,AllPub,144,2003,2003,2007
250,train,277000.0,98,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1444.0,AllPub,0,1958,2006,2007
251,train,76500.0,0,2,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,728.0,AllPub,263,1940,1966,2010
252,train,235000.0,0,5,8,Y,0,None,CompShg,Hip,Family,WD,153,Pave,5,1573.0,AllPub,123,2006,2007,2007
253,train,173000.0,45,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,798.0,AllPub,138,2004,2004,2008
254,train,158000.0,0,7,6,Y,0,None,CompShg,Hip,Normal,CWD,0,Pave,7,1302.0,AllPub,333,1964,1991,2007
255,train,145000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1314.0,AllPub,250,1957,1957,2010
256,train,230000.0,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,975.0,AllPub,192,1999,1999,2006
257,train,207500.0,56,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,864.0,AllPub,216,2003,2003,2008
258,train,220000.0,110,5,7,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,1604.0,AllPub,123,2006,2006,2009
259,train,231500.0,96,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,963.0,AllPub,0,2001,2001,2008
260,train,97000.0,45,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,0.0,AllPub,0,1956,1956,2008
261,train,176000.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1362.0,AllPub,0,1962,1962,2009
262,train,276000.0,148,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,10,1482.0,AllPub,0,2007,2007,2007
263,train,151000.0,12,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,506.0,AllPub,292,1977,1995,2006
264,train,130000.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,926.0,AllPub,0,1929,2001,2010
265,train,73000.0,0,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,4,680.0,AllPub,0,1925,2004,2008
266,train,175500.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1422.0,AllPub,276,1981,1981,2008
267,train,185000.0,75,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,802.0,AllPub,95,1997,1997,2006
268,train,179500.0,24,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,720.0,AllPub,262,1939,1997,2008
269,train,120500.0,25,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,740.0,AllPub,0,1940,1955,2008
270,train,148000.0,30,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1143.0,AllPub,370,1976,1976,2007
271,train,266000.0,51,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,8,1095.0,AllPub,192,2006,2006,2006
272,train,241500.0,0,7,7,Y,0,None,Membran,Flat,Normal,WD,0,Pave,5,1385.0,AllPub,81,1954,2005,2008
273,train,290000.0,57,7,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1152.0,AllPub,132,1999,2007,2010
274,train,139000.0,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1240.0,AllPub,289,1958,1988,2009
275,train,124500.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816.0,AllPub,168,1982,1982,2007
276,train,205000.0,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,144,Pave,5,952.0,AllPub,74,1925,2007,2009
277,train,201000.0,150,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1560.0,AllPub,100,2003,2003,2010
278,train,141000.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,864.0,AllPub,0,1951,1951,2010
279,train,415298.0,98,5,9,Y,0,None,CompShg,Gable,Partial,New,142,Pave,8,2121.0,AllPub,124,2006,2007,2007
280,train,192000.0,117,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1160.0,AllPub,288,1977,1977,2008
281,train,228500.0,84,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,807.0,AllPub,0,1989,1989,2007
282,train,185000.0,120,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1262.0,AllPub,0,2006,2006,2006
283,train,207500.0,62,5,7,Y,0,None,CompShg,Gable,Normal,ConLw,0,Pave,6,1314.0,AllPub,172,2007,2008,2009
284,train,244600.0,150,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1468.0,AllPub,210,2008,2009,2009
285,train,179200.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1575.0,AllPub,0,1992,1992,2007
286,train,164700.0,54,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,625.0,AllPub,0,2006,2007,2007
287,train,159000.0,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,128,Pave,7,912.0,AllPub,0,1962,1981,2006
288,train,88000.0,0,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,858.0,AllPub,0,1971,1971,2006
289,train,122000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,882.0,AllPub,0,1967,1967,2010
290,train,153575.0,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,259,Pave,7,698.0,AllPub,0,1915,2003,2007
291,train,233230.0,51,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,8,1079.0,AllPub,0,2006,2006,2006
292,train,135900.0,184,6,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,9,780.0,AllPub,0,1912,2000,2008
293,train,131000.0,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,160,Pave,8,768.0,AllPub,0,1949,2008,2009
294,train,235000.0,250,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,795.0,AllPub,0,1977,1994,2006
295,train,167000.0,0,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1416.0,AllPub,110,1953,1953,2009
296,train,142500.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1003.0,AllPub,120,1984,1984,2006
297,train,152000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,910.0,AllPub,289,1950,1950,2007
298,train,239000.0,10,5,7,Y,0,None,CompShg,Hip,Normal,WD,198,Pave,7,975.0,AllPub,0,1997,1998,2007
299,train,175000.0,0,6,6,Y,0,None,CompShg,Mansard,Normal,WD,0,Pave,7,702.0,AllPub,224,1968,1968,2007
300,train,158500.0,36,8,6,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,1092.0,AllPub,0,1950,2004,2009
301,train,157000.0,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1165.0,AllPub,0,1953,1953,2006
302,train,267000.0,50,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1028.0,AllPub,208,1998,1999,2007
303,train,205000.0,81,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1541.0,AllPub,468,2001,2002,2006
304,train,149900.0,0,7,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,894.0,AllPub,256,1972,1972,2006
305,train,295000.0,0,9,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1470.0,AllPub,302,1880,2002,2008
306,train,305900.0,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,2000.0,AllPub,168,2004,2005,2007
307,train,225000.0,44,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,700.0,AllPub,127,1990,1991,2007
308,train,89500.0,144,7,6,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,319.0,AllPub,0,1920,1950,2008
309,train,82500.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,861.0,AllPub,158,1940,1950,2009
310,train,360000.0,175,5,9,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1896.0,AllPub,208,2003,2004,2006
311,train,165600.0,63,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,697.0,AllPub,190,1993,1994,2006
312,train,132000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,972.0,AllPub,0,1948,2002,2009
313,train,119900.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,271,Pave,5,793.0,AllPub,0,1939,1950,2006
314,train,375000.0,0,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,2136.0,AllPub,0,1965,1965,2009
315,train,178000.0,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,728.0,AllPub,0,1925,1990,2006
316,train,188500.0,51,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,716.0,AllPub,100,2004,2005,2009
317,train,260000.0,195,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,845.0,AllPub,288,1980,1980,2009
318,train,270000.0,46,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1088.0,AllPub,208,2006,2006,2007
319,train,260000.0,60,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1347.0,AllPub,340,1993,1993,2009
320,train,187500.0,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1372.0,AllPub,233,1980,1980,2009
321,train,342643.0,154,5,9,Y,0,None,CompShg,Gable,Partial,New,0,Pave,9,1249.0,AllPub,240,2006,2006,2006
322,train,354000.0,154,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1136.0,AllPub,184,2004,2004,2007
323,train,301000.0,96,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1502.0,AllPub,201,1986,1987,2007
324,train,126175.0,98,8,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1162.0,AllPub,142,1955,2005,2006
325,train,242000.0,0,7,7,Y,0,None,WdShake,Mansard,Normal,WD,0,Pave,11,710.0,AllPub,240,1967,2007,2010
326,train,87000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,720.0,AllPub,0,1941,1950,2007
327,train,324000.0,30,5,8,Y,0,None,CompShg,Gable,Normal,Con,0,Pave,6,1719.0,AllPub,122,1993,1993,2008
328,train,145250.0,45,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1383.0,AllPub,0,1960,1960,2006
329,train,214500.0,60,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,844.0,AllPub,0,1916,1994,2009
330,train,78000.0,0,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,596.0,AllPub,0,1920,1950,2009
331,train,119000.0,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1728.0,AllPub,155,1964,1964,2007
332,train,139000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1056.0,AllPub,0,1958,1992,2007
333,train,284000.0,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,3206.0,AllPub,0,2003,2004,2009
334,train,207000.0,30,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1358.0,AllPub,192,2004,2004,2008
335,train,192000.0,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,943.0,AllPub,100,1998,1998,2008
336,train,228950.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Grvl,7,1499.0,AllPub,670,1965,1965,2008
337,train,377426.0,51,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1922.0,AllPub,178,2005,2006,2007
338,train,214000.0,74,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1536.0,AllPub,192,2002,2003,2008
339,train,202500.0,45,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1208.0,AllPub,108,1984,1998,2006
340,train,155000.0,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,234,Pave,6,1215.0,AllPub,0,1958,1998,2009
341,train,202900.0,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,967.0,AllPub,135,2002,2002,2010
342,train,82000.0,0,4,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,4,721.0,AllPub,250,1950,1950,2009
343,train,87500.0,0,4,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,0.0,AllPub,0,1949,1950,2006
344,train,266000.0,72,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1684.0,AllPub,495,2005,2005,2008
345,train,85000.0,0,3,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,536.0,AllPub,182,1976,1976,2010
346,train,140200.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,972.0,AllPub,0,1939,1950,2006
347,train,151500.0,0,8,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,958.0,AllPub,0,1960,1998,2007
348,train,157500.0,40,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1478.0,AllPub,0,1960,1960,2009
349,train,154000.0,27,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,764.0,AllPub,0,2003,2004,2008
350,train,437154.0,0,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,10,1848.0,AllPub,0,2005,2006,2006
351,train,318061.0,54,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,6,1869.0,AllPub,210,2007,2007,2007
352,train,190000.0,80,5,7,Y,0,None,CompShg,Gable,Abnorml,WD,184,Pave,6,1453.0,AllPub,0,1986,1986,2006
353,train,95000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,ConLw,0,Pave,5,616.0,AllPub,48,1941,1950,2008
354,train,105900.0,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,624.0,AllPub,106,1928,2003,2010
355,train,140000.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,940.0,AllPub,0,1940,2000,2006
356,train,177500.0,26,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1200.0,AllPub,0,1995,1995,2007
357,train,173000.0,26,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1158.0,AllPub,120,1992,1992,2009
358,train,134000.0,90,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1142.0,AllPub,536,1976,1976,2007
359,train,130000.0,0,4,5,Y,0,None,CompShg,Hip,Abnorml,WD,0,Pave,6,1062.0,AllPub,168,1958,1958,2006
360,train,280000.0,75,5,8,Y,0,None,CompShg,Gable,Normal,WD,374,Pave,7,1086.0,AllPub,208,1998,1998,2006
361,train,156000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,192,Pave,5,888.0,AllPub,0,1978,1978,2007
362,train,145000.0,0,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,8,883.0,AllPub,0,1940,1982,2008
363,train,198500.0,0,5,7,Y,0,None,CompShg,Gable,Normal,ConLD,0,Pave,7,0.0,AllPub,0,2003,2003,2009
364,train,118000.0,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,AllPub,250,1972,2007,2009
365,train,190000.0,111,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,796.0,AllPub,306,1976,1976,2006
366,train,147000.0,128,7,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,672.0,AllPub,0,1920,1997,2009
367,train,159000.0,76,5,6,Y,0,None,CompShg,Gable,Normal,WD,185,Pave,6,1394.0,AllPub,0,1963,1963,2009
368,train,165000.0,110,5,6,Y,0,None,Tar&Grv,Gable,Normal,WD,0,Pave,6,1099.0,AllPub,64,1962,1962,2008
369,train,132000.0,98,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1268.0,AllPub,0,1954,1954,2010
370,train,162000.0,17,7,5,Y,0,None,CompShg,Gable,Normal,WD,182,Pave,7,1063.0,AllPub,364,1959,2006,2010
371,train,172400.0,40,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,953.0,AllPub,100,2000,2000,2006
372,train,134432.0,59,4,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,7,0.0,AllPub,0,1959,1959,2008
373,train,125000.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,90,Pave,4,744.0,AllPub,353,1984,1984,2010
374,train,123000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,608.0,AllPub,66,1953,1953,2009
375,train,219500.0,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,847.0,AllPub,100,2003,2004,2007
376,train,61000.0,0,1,1,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,683.0,AllPub,0,1922,1950,2009
377,train,148000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,870.0,AllPub,0,1996,1996,2006
378,train,340000.0,214,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1580.0,AllPub,159,2004,2005,2007
379,train,394432.0,0,2,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,8,1856.0,AllPub,113,2010,2010,2010
380,train,179000.0,63,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,982.0,AllPub,100,2000,2000,2009
381,train,127000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1026.0,AllPub,0,1924,1950,2010
382,train,187750.0,121,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1293.0,AllPub,216,2006,2006,2006
383,train,213500.0,53,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,939.0,AllPub,144,2006,2006,2007
384,train,76000.0,0,3,6,N,0,None,CompShg,Gable,Normal,WD,0,Pave,5,784.0,AllPub,0,1928,1950,2009
385,train,240000.0,231,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1580.0,AllPub,216,1992,1992,2007
386,train,192000.0,20,5,8,Y,0,None,CompShg,Gable,Normal,WD,144,Pave,6,1256.0,AllPub,146,2004,2005,2010
387,train,81000.0,151,3,5,N,0,None,CompShg,Gambrel,AdjLand,WD,0,Pave,8,658.0,AllPub,0,1910,1996,2006
388,train,125000.0,0,6,6,Y,0,None,CompShg,Hip,Abnorml,WD,0,Pave,6,1041.0,AllPub,296,1976,1976,2009
389,train,191000.0,25,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1468.0,AllPub,120,1999,2000,2008
390,train,426000.0,134,5,10,Y,0,None,CompShg,Gable,Partial,New,0,Pave,9,1682.0,AllPub,196,2007,2008,2008
391,train,119000.0,130,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,861.0,AllPub,0,1900,1950,2008
392,train,215000.0,192,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,804.0,AllPub,125,2001,2002,2009
393,train,106500.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,0.0,AllPub,0,1959,1959,2007
394,train,100000.0,0,5,4,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,788.0,AllPub,0,1941,1950,2006
395,train,109000.0,39,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,735.0,AllPub,0,1940,1950,2007
396,train,129000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1144.0,AllPub,44,1956,1956,2010
397,train,123000.0,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,894.0,AllPub,215,1972,1972,2009
398,train,169500.0,168,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,864.0,AllPub,0,1962,1962,2007
399,train,67000.0,0,2,5,N,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,961.0,AllPub,0,1920,1950,2007
400,train,241000.0,168,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1092.0,AllPub,0,2006,2007,2009
401,train,245500.0,30,5,8,Y,0,None,CompShg,Gable,Normal,WD,224,Pave,4,1260.0,AllPub,120,1996,1996,2008
402,train,164990.0,0,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1310.0,AllPub,0,2005,2005,2006
403,train,108000.0,0,8,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,4,672.0,AllPub,168,1940,1997,2008
404,train,258000.0,123,5,8,Y,0,None,CompShg,Hip,Abnorml,WD,0,Pave,10,1141.0,AllPub,144,1998,1998,2006
405,train,168000.0,40,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,806.0,AllPub,0,1995,1996,2007
406,train,150000.0,78,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1281.0,AllPub,120,1976,1993,2009
407,train,115000.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1064.0,AllPub,0,1936,1950,2008
408,train,177000.0,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,840.0,AllPub,0,1915,1976,2008
409,train,280000.0,62,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,9,1063.0,AllPub,192,2006,2006,2007
410,train,339750.0,102,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,8,1034.0,AllPub,0,2007,2008,2008
411,train,60000.0,0,3,5,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,5,1276.0,AllPub,0,1958,1958,2009
412,train,145000.0,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1056.0,AllPub,264,1955,1955,2006
413,train,222000.0,144,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1470.0,AllPub,0,2009,2009,2010
